persona,organisation_nom,organisation_nom_legal,siren,siret,annee_creation,date_creation_source_url,adresse_ville,adresse_departement,adresse_region,site_web_url,linkedin_entreprise_url,type_structure,modalite_presume,preuve_modalite,contact_nom,contact_role,contact_linkedin_url,contact_email_public,contact_tel_public,source_contact_preuve,notes_qualite,score_fit,raisons_score,difficulte_type,difficulte_date,difficulte_source_url,risque_trop_tard
B,OPTIMUM FORMATION,OPTIMUM FORMATION,410184659,41018465900036,1996,https://annuaire-entreprises.data.gouv.fr/entreprise/410184659,SAINT-DENIS,974,La Réunion,https://annuaire-entreprises.data.gouv.fr/entreprise/410184659,,OF,inconnu,,Marie Inguehe epouse lecocq,Gérant,,,,API recherche-entreprises.api.gouv.fr (SIREN 410184659),Création 1996 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (974) | Dirigeant: Gérant,liquidation judiciaire (entreprise fermée),2019-07-23,https://annuaire-entreprises.data.gouv.fr/entreprise/410184659,élevé - entreprise fermée administrativement
B,LT FORMATIONS,LT FORMATIONS,510220254,51022025400021,2009,https://annuaire-entreprises.data.gouv.fr/entreprise/510220254,VERRIERES-EN-ANJOU,49,Pays de la Loire,https://annuaire-entreprises.data.gouv.fr/entreprise/510220254,,OF,inconnu,,Patrick Bodin,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 510220254),Création 2009 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (49) | Dirigeant: Liquidateur,liquidation judiciaire (entreprise fermée),2014-11-18,https://annuaire-entreprises.data.gouv.fr/entreprise/510220254,élevé - entreprise fermée administrativement
B,EOS FORMATION,EOS FORMATION,510606346,51060634600029,2009,https://annuaire-entreprises.data.gouv.fr/entreprise/510606346,TOURCOING,59,Hauts-de-France,https://annuaire-entreprises.data.gouv.fr/entreprise/510606346,,OF,inconnu,,Fabien Descamps,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 510606346),Création 2009 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (59) | Dirigeant: Liquidateur,liquidation judiciaire (entreprise fermée),2023-04-28,https://annuaire-entreprises.data.gouv.fr/entreprise/510606346,élevé - entreprise fermée administrativement
B,MSL FORMATION (MSL FORMATION),MSL FORMATION,510798911,51079891100010,2009,https://annuaire-entreprises.data.gouv.fr/entreprise/510798911,ASNELLES,14,Normandie,https://annuaire-entreprises.data.gouv.fr/entreprise/510798911,,OF,inconnu,,Marc Lefebvre,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 510798911),Création 2009 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (14) | Dirigeant: Liquidateur,liquidation judiciaire (entreprise fermée),2020-12-31,https://annuaire-entreprises.data.gouv.fr/entreprise/510798911,élevé - entreprise fermée administrativement
B,EXALAB FORMATION,EXALAB FORMATION,510955610,51095561000025,2009,https://annuaire-entreprises.data.gouv.fr/entreprise/510955610,MARSEILLE 13,13,Provence-Alpes-Côte d'Azur,https://annuaire-entreprises.data.gouv.fr/entreprise/510955610,,OF,inconnu,,Joel De rosa,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 510955610),Création 2009 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (13) | Dirigeant: Liquidateur,liquidation judiciaire (entreprise fermée),2021-12-31,https://annuaire-entreprises.data.gouv.fr/entreprise/510955610,élevé - entreprise fermée administrativement
B,ILEA FORMATION,ILEA FORMATION,512137225,51213722500011,2009,https://annuaire-entreprises.data.gouv.fr/entreprise/512137225,FURIANI,2B,Corse,https://annuaire-entreprises.data.gouv.fr/entreprise/512137225,,OF,inconnu,,Eric Gane,Président de SAS,,,,API recherche-entreprises.api.gouv.fr (SIREN 512137225),Création 2009 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (2B) | Dirigeant: Président de SAS,liquidation judiciaire (entreprise fermée),2024-10-10,https://annuaire-entreprises.data.gouv.fr/entreprise/512137225,élevé - entreprise fermée administrativement
B,SECURISPACE FORMATION,SECURISPACE FORMATION,512474933,51247493300011,2009,https://annuaire-entreprises.data.gouv.fr/entreprise/512474933,BULHON,63,Auvergne-Rhône-Alpes,https://annuaire-entreprises.data.gouv.fr/entreprise/512474933,,OF,inconnu,,Serge Germe,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 512474933),Création 2009 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (63) | Dirigeant: Liquidateur,liquidation judiciaire (entreprise fermée),2023-10-27,https://annuaire-entreprises.data.gouv.fr/entreprise/512474933,élevé - entreprise fermée administrativement
B,BAS FORMATION,BAS FORMATION,513552596,51355259600019,2009,https://annuaire-entreprises.data.gouv.fr/entreprise/513552596,TOULON,83,Provence-Alpes-Côte d'Azur,https://annuaire-entreprises.data.gouv.fr/entreprise/513552596,,OF,inconnu,,Michel Bergeyron,Gérant,,,,API recherche-entreprises.api.gouv.fr (SIREN 513552596),Création 2009 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (83) | Dirigeant: Gérant,liquidation judiciaire (entreprise fermée),2019-04-30,https://annuaire-entreprises.data.gouv.fr/entreprise/513552596,élevé - entreprise fermée administrativement
B,FRANCE FORMATION,FRANCE FORMATION,519306187,51930618700013,2010,https://annuaire-entreprises.data.gouv.fr/entreprise/519306187,SALAISE-SUR-SANNE,38,Auvergne-Rhône-Alpes,https://annuaire-entreprises.data.gouv.fr/entreprise/519306187,,OF,inconnu,,France Finand (bailly),Gérant,,,,API recherche-entreprises.api.gouv.fr (SIREN 519306187),Création 2010 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (38) | Dirigeant: Gérant,liquidation judiciaire (entreprise fermée),2018-04-26,https://annuaire-entreprises.data.gouv.fr/entreprise/519306187,élevé - entreprise fermée administrativement
B,CREA FORMATION,CREA FORMATION,520016403,52001640300013,2010,https://annuaire-entreprises.data.gouv.fr/entreprise/520016403,SALON-DE-PROVENCE,13,Provence-Alpes-Côte d'Azur,https://annuaire-entreprises.data.gouv.fr/entreprise/520016403,,OF,inconnu,,Franck Lorusso,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 520016403),Création 2010 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (13) | Dirigeant: Liquidateur,liquidation judiciaire (entreprise fermée),2022-09-30,https://annuaire-entreprises.data.gouv.fr/entreprise/520016403,élevé - entreprise fermée administrativement
B,NDA FORMATION,NDA FORMATION,520653635,52065363500018,2010,https://annuaire-entreprises.data.gouv.fr/entreprise/520653635,JOUE-LES-TOURS,37,Centre-Val de Loire,https://annuaire-entreprises.data.gouv.fr/entreprise/520653635,,OF,inconnu,,Philippe Lebot,Gérant,,,,API recherche-entreprises.api.gouv.fr (SIREN 520653635),Création 2010 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (37) | Dirigeant: Gérant,liquidation judiciaire (entreprise fermée),2016-12-31,https://annuaire-entreprises.data.gouv.fr/entreprise/520653635,élevé - entreprise fermée administrativement
B,ALLIANCE FORMATION,ALLIANCE FORMATION,520677311,52067731100018,2010,https://annuaire-entreprises.data.gouv.fr/entreprise/520677311,VANDŒUVRE-LES-NANCY,54,Grand Est,https://annuaire-entreprises.data.gouv.fr/entreprise/520677311,,OF,inconnu,,Kathia Hadji,Gérant,,,,API recherche-entreprises.api.gouv.fr (SIREN 520677311),Création 2010 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (54) | Dirigeant: Gérant,liquidation judiciaire (entreprise fermée),2025-07-22,https://annuaire-entreprises.data.gouv.fr/entreprise/520677311,élevé - entreprise fermée administrativement
B,IDEM FORMATION,IDEM FORMATION,441939964,44193996400025,2002,https://annuaire-entreprises.data.gouv.fr/entreprise/441939964,AUBAGNE,13,Provence-Alpes-Côte d'Azur,https://annuaire-entreprises.data.gouv.fr/entreprise/441939964,,OF,inconnu,,Isabelle Caunac,Gérant,,,,API recherche-entreprises.api.gouv.fr (SIREN 441939964),Création 2002 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (13) | Dirigeant: Gérant,liquidation judiciaire (entreprise fermée),2022-11-21,https://annuaire-entreprises.data.gouv.fr/entreprise/441939964,élevé - entreprise fermée administrativement
B,1FOGENIE FORMATION,1FOGENIE FORMATION,479945495,47994549500022,2004,https://annuaire-entreprises.data.gouv.fr/entreprise/479945495,LA CHATRE,36,Centre-Val de Loire,https://annuaire-entreprises.data.gouv.fr/entreprise/479945495,,OF,inconnu,,Yoann Cuaz,Gérant,,,,API recherche-entreprises.api.gouv.fr (SIREN 479945495),Création 2004 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (36) | Dirigeant: Gérant,liquidation judiciaire (entreprise fermée),2017-12-31,https://annuaire-entreprises.data.gouv.fr/entreprise/479945495,élevé - entreprise fermée administrativement
